0.0,0.0,0.0,0.0,0.0,0.0,2.0,[B@1fc7e65c
0.0,0.0,0.0,0.0,0.0,0.0,3.0,[B@7442ea3b
0.0,0.0,0.0,0.0,0.0,0.0,4.0,[B@633c8bbd
0.0,0.0,0.0,0.0,0.0,0.0,5.0,[B@1c2c0f54
4.73801E-4,-0.0433244,0.333345,-0.0433244,0.0,0.0,6.0,[B@aab681a
4.73801E-4,-0.0433244,0.333345,-0.0433244,0.0,0.0,7.0,[B@e300fe9
4.73801E-4,-0.0433244,0.333345,-0.0433244,0.0,0.0,8.0,[B@5fc7dec7
0.00782854,8.10741,0.335298,8.10741,0.0,0.0,9.0,[B@2aa7cfe0
0.0270184,13.0644,0.344351,13.0644,0.0,0.0,10.0,[B@6b2b4ad8
0.0469268,22.7835,0.362726,22.7835,0.0,0.0,11.0,[B@277a669e
0.0553682,32.4666,0.3937,32.4666,0.0,0.0,12.0,[B@6986c599
0.0468429,41.543,0.428994,41.543,0.0,0.0,13.0,[B@1469275f
0.0320542,47.7082,0.456809,47.7082,0.0,0.0,14.0,[B@2bddd915
0.0191253,54.6529,0.4769,54.6529,0.0,0.0,15.0,[B@68c3a6b8
0.00813753,63.6417,0.490076,63.6417,0.0,0.0,16.0,[B@2ce9567e
0.00285603,73.5473,0.496356,73.5473,0.0,0.0,17.0,[B@2d37d0e0
0.00104402,80.577,0.498901,80.577,0.0,0.0,18.0,[B@6c60ae04
3.13663E-4,80.6797,0.499731,80.6797,0.0,0.0,19.0,[B@2e20700
1.37567E-4,80.6884,0.499731,80.6884,0.0,0.0,20.0,[B@7a891a42
1.3476E-4,80.6933,0.499731,80.6933,0.0,0.0,21.0,[B@701a9f46
1.34367E-4,80.7012,0.499731,80.7012,0.0,0.0,22.0,[B@15f5d562
1.37974E-4,80.709,0.499731,80.709,0.0,0.0,23.0,[B@66147ed7
1.53922E-4,80.7156,0.499731,80.7156,0.0,0.0,24.0,[B@22d932dc
1.67745E-4,80.721,0.499731,80.721,0.0,0.0,25.0,[B@2349f5a4
1.78288E-4,80.7251,0.499731,80.7251,0.0,0.0,26.0,[B@165c5867
1.87702E-4,80.7281,0.499731,80.7281,0.0,0.0,27.0,[B@3b8989a0
1.94577E-4,80.7296,0.499731,80.7296,0.0,0.0,28.0,[B@120af938
1.99448E-4,80.7307,0.499731,80.7307,0.0,0.0,29.0,[B@58707ce9
2.01564E-4,80.7312,0.499731,80.7312,0.0,0.0,30.0,[B@2b21129c
2.00853E-4,80.7309,0.499731,80.7309,0.0,0.0,31.0,[B@47431b4d
1.97525E-4,80.7293,0.499731,80.7293,0.0,0.0,32.0,[B@3ea99881
2.00821E-4,80.7313,0.499731,80.7313,0.0,0.0,33.0,[B@456a3e26
2.06691E-4,80.7342,0.499731,80.7342,0.0,0.0,34.0,[B@9d765fa
2.10894E-4,80.7304,0.499731,80.7304,0.0,0.0,35.0,[B@50088165
-4.68429E-5,80.7252,0.500195,80.7252,0.0,0.0,36.0,[B@660c41ce
-5.23964E-5,80.7208,0.500427,80.7208,0.0,0.0,37.0,[B@19940dbe
-2.16395E-4,80.7093,0.500812,80.7093,0.0,0.0,38.0,[B@b9c787c
-3.56423E-4,80.6917,0.500812,80.6917,0.0,0.0,39.0,[B@728bed98
-3.10507E-4,80.6674,0.501044,80.6674,0.0,0.0,40.0,[B@2905dbed
-0.262022,60.1406,0.424375,60.1406,0.0,0.0,41.0,[B@34c63d51
-0.392651,39.5447,0.0905561,39.5447,0.0,0.0,42.0,[B@567030ba
-0.255399,19.8696,0.114408,19.8696,0.0,0.0,43.0,[B@23291f8a
-0.12729,29.1537,0.139829,29.1537,0.0,0.0,44.0,[B@25c8721e
0.0332824,36.0301,0.10035,36.0301,0.0,0.0,45.0,[B@7f997d70
0.221974,42.4537,0.0701687,42.4537,0.0,0.0,46.0,[B@337dd2f8
0.185215,49.1828,0.234139,49.1828,0.0,0.0,47.0,[B@2a47117d
0.109629,56.683,0.357483,56.683,0.0,0.0,48.0,[B@3cc8d426
0.0496376,65.4922,0.436795,65.4922,0.0,0.0,49.0,[B@4f4cac4
0.0184451,75.0964,0.47662,75.0964,0.0,0.0,50.0,[B@6bcfce40
0.00536907,80.5465,0.493429,80.5465,0.0,0.0,51.0,[B@be85305
0.00156784,80.6975,0.498696,80.6975,0.0,0.0,52.0,[B@56d8b6e2
-3.02792E-5,80.6957,0.500661,80.6957,0.0,0.0,53.0,[B@6241a77e
-3.60727E-4,80.6957,0.500868,80.6957,0.0,0.0,54.0,[B@78931068
-4.64439E-4,80.6957,0.501094,80.6957,0.0,0.0,55.0,[B@31dc7452
-5.71609E-4,80.6956,0.501307,80.6956,0.0,0.0,56.0,[B@41e89ebb
-6.83308E-4,80.6956,0.501534,80.6956,0.0,0.0,57.0,[B@4d8c2a0b
-7.84278E-4,80.6956,0.501726,80.6956,0.0,0.0,58.0,[B@79edcbdd
-8.93593E-4,80.6952,0.50194,80.6952,0.0,0.0,59.0,[B@1bf6d05
-0.0113429,80.6823,0.485505,80.6823,0.0,0.0,60.0,[B@5e069c60
-0.00461018,80.6845,0.478847,80.6845,0.0,0.0,61.0,[B@5ec29048
-0.00299108,80.6827,0.47622,80.6827,0.0,0.0,62.0,[B@23bd1760
-0.0022161,80.6827,0.475059,80.6827,0.0,0.0,63.0,[B@5ecdf2ae
-0.00179887,80.6845,0.474393,80.6845,0.0,0.0,64.0,[B@1b5edcba
-0.00157225,80.688,0.473959,80.688,0.0,0.0,65.0,[B@548e3457
0.0128134,80.6902,0.478418,80.6902,0.0,0.0,66.0,[B@516f98fe
0.00494659,80.688,0.493164,80.688,0.0,0.0,67.0,[B@6515da82
0.00198328,80.6886,0.497253,80.6886,0.0,0.0,68.0,[B@32bf1e0a
0.00127816,64.6953,0.498242,64.6953,0.0,0.0,69.0,[B@377cee3f
0.124803,47.1343,0.529405,47.1343,0.0,0.0,70.0,[B@1a3e51c0
0.138507,27.294,0.610602,27.294,0.0,0.0,71.0,[B@78130e53
0.119426,24.0355,0.636804,24.0355,0.0,0.0,72.0,[B@5c90a95d
0.104475,24.5078,0.649618,24.5078,0.0,0.0,73.0,[B@3e95b409
0.0906819,24.7174,0.657932,24.7174,0.0,0.0,74.0,[B@1f021fbd
0.084884,25.2509,0.663741,25.2509,0.0,0.0,75.0,[B@440b45ae
0.0765615,25.4236,0.666924,25.4236,0.0,0.0,76.0,[B@454585a0
0.0715465,25.7197,0.668359,25.7197,0.0,0.0,77.0,[B@5a2e3eeb
0.0698281,26.0525,0.668731,26.0525,0.0,0.0,78.0,[B@17089520
0.0813364,27.4672,0.6717,27.4672,0.0,0.0,79.0,[B@1cee3266
0.0754511,35.4292,0.677975,35.4292,0.0,0.0,80.0,[B@488836f
-0.0328118,41.6789,0.667969,41.6789,0.0,0.0,81.0,[B@1aaaeeaf
-0.066179,49.1412,0.605444,49.1412,0.0,0.0,82.0,[B@7ad9c2f6
-0.0459965,55.9183,0.561194,55.9183,0.0,0.0,83.0,[B@1fa77d6d
-0.0200899,65.8708,0.52525,65.8708,0.0,0.0,84.0,[B@590928a5
-0.00737947,75.5611,0.509406,75.5611,0.0,0.0,85.0,[B@29ecc7a4
-0.00238396,80.7785,0.502857,80.7785,0.0,0.0,86.0,[B@ac76669
-5.32344E-4,80.8249,0.500751,80.8249,0.0,0.0,87.0,[B@31b541e1
-9.88954E-6,80.827,0.500134,80.827,0.0,0.0,88.0,[B@67c58c04
-1.17078E-5,80.8214,0.500134,80.8214,0.0,0.0,89.0,[B@217483d7
-1.84804E-5,80.8139,0.500134,80.8139,0.0,0.0,90.0,[B@2696f05a
-4.86874E-4,77.4958,0.500134,77.4958,0.0,0.0,91.0,[B@7a4b4bb3
-0.330265,55.5997,0.280008,55.5997,0.0,0.0,92.0,[B@1cc3cb09
-0.277555,34.3034,0.0291236,34.3034,0.0,0.0,93.0,[B@6e8d90d6
-0.0794251,25.5959,0.131527,25.5959,0.0,0.0,94.0,[B@479b621e
0.0888319,36.3642,0.0688946,36.3642,0.0,0.0,95.0,[B@4a89c6e2
0.0704159,36.8515,0.0457169,36.8515,0.0,0.0,96.0,[B@1c824535
0.031678,34.1872,0.110413,34.1872,0.0,0.0,97.0,[B@1967fba1
-9.25899E-4,38.8478,0.1637,38.8478,0.0,0.0,98.0,[B@3040dbe4
-0.0454996,43.3304,0.194347,43.3304,0.0,0.0,99.0,[B@72c7df5
-0.0714638,49.9738,0.193369,49.9738,0.0,0.0,100.0,[B@3a86a6d4
0.133169,58.3139,0.258738,58.3139,0.0,0.0,101.0,[B@6c3b71ec
0.0913911,66.6756,0.382279,66.6756,0.0,0.0,102.0,[B@4bc237e4
0.0345592,76.3933,0.454314,76.3933,0.0,0.0,103.0,[B@442e5b9c
0.0103281,80.822,0.48527,80.822,0.0,0.0,104.0,[B@39006afe
0.0039115,80.793,0.494572,80.793,0.0,0.0,105.0,[B@2de6ffe8
0.00133467,80.7926,0.498202,80.7926,0.0,0.0,106.0,[B@17be5c6d
-0.00333166,71.2115,0.499395,71.2115,0.0,0.0,107.0,[B@4d64db25
-0.382439,49.4703,0.259132,49.4703,0.0,0.0,108.0,[B@684d46c5
-0.391809,29.2908,0.0396318,29.2908,0.0,0.0,109.0,[B@50926120
-0.309263,16.6165,0.145062,16.6165,0.0,0.0,110.0,[B@2730eae1
-0.238135,21.9996,0.188507,21.9996,0.0,0.0,111.0,[B@4db8073f
-0.126805,31.9758,0.209413,31.9758,0.0,0.0,112.0,[B@e9aad97
0.059213,37.3971,0.151544,37.3971,0.0,0.0,113.0,[B@19b13de6
0.303919,40.5047,0.0344831,40.5047,0.0,0.0,114.0,[B@335e1cb2
0.276911,35.5831,0.213599,35.5831,0.0,0.0,115.0,[B@4e09ed09
0.216438,37.1253,0.336232,37.1253,0.0,0.0,116.0,[B@5f7d3bed
0.151781,39.2052,0.43068,39.2052,0.0,0.0,117.0,[B@10421007
0.10672,42.3042,0.49536,42.3042,0.0,0.0,118.0,[B@795b801d
0.0683487,44.1076,0.535657,44.1076,0.0,0.0,119.0,[B@405fb7ee
0.0576857,50.4286,0.563232,50.4286,0.0,0.0,120.0,[B@4e82ec8b
0.0384916,48.7173,0.582866,48.7173,0.0,0.0,121.0,[B@6db9582c
-0.0283766,35.9019,0.569433,35.9019,0.0,0.0,122.0,[B@d3a4d64
0.0176821,30.007,0.55412,30.007,0.0,0.0,123.0,[B@7d50f5ec
0.114007,21.4527,0.57498,21.4527,0.0,0.0,124.0,[B@6ca55764
0.136823,22.0267,0.597819,22.0267,0.0,0.0,125.0,[B@4e366843
0.140873,21.4157,0.62009,21.4157,0.0,0.0,126.0,[B@58eb1bf9
0.134036,21.1692,0.637702,21.1692,0.0,0.0,127.0,[B@3f689a1e
0.121823,21.2597,0.653542,21.2597,0.0,0.0,128.0,[B@33db312b
0.111642,21.4318,0.664075,21.4318,0.0,0.0,129.0,[B@55a39b6c
0.103475,21.7705,0.672504,21.7705,0.0,0.0,130.0,[B@4c4cb53e
0.0979261,21.8991,0.67804,21.8991,0.0,0.0,131.0,[B@3d566338
0.0994779,22.4306,0.683512,22.4306,0.0,0.0,132.0,[B@27f1f1dc
0.107011,25.1746,0.691468,25.1746,0.0,0.0,133.0,[B@18e8f9ee
0.0852804,35.7177,0.703809,35.7177,0.0,0.0,134.0,[B@33821bdc
-0.060805,40.1005,0.67085,40.1005,0.0,0.0,135.0,[B@5996bd49
-0.0700024,46.94,0.609497,46.94,0.0,0.0,136.0,[B@1df49125
-0.0445758,54.6476,0.559399,54.6476,0.0,0.0,137.0,[B@71a84271
-0.0226437,62.7199,0.529175,62.7199,0.0,0.0,138.0,[B@1a19e8d5
0.0599351,47.4869,0.549097,47.4869,0.0,0.0,139.0,[B@5b5b9f8e
0.0409555,44.8917,0.573666,44.8917,0.0,0.0,140.0,[B@3d4db74a
0.0348432,46.5332,0.582753,46.5332,0.0,0.0,141.0,[B@1e6999d7
0.0339055,48.2343,0.588749,48.2343,0.0,0.0,142.0,[B@2e9ef008
0.0333368,53.0668,0.596185,53.0668,0.0,0.0,143.0,[B@79aaf610
0.0275737,60.8274,0.604996,60.8274,0.0,0.0,144.0,[B@19a78f4f
-0.0581737,69.986,0.561605,69.986,0.0,0.0,145.0,[B@5547aea9
-0.0220989,80.1889,0.506935,80.1889,0.0,0.0,146.0,[B@54a2d433
-0.00767016,80.6876,0.490277,80.6876,0.0,0.0,147.0,[B@54ce409c
-0.00310463,80.6922,0.48466,80.6922,0.0,0.0,148.0,[B@d716daa
-0.0017612,80.6929,0.482674,80.6929,0.0,0.0,149.0,[B@7f9e1ee
-0.00127566,80.693,0.482016,80.693,0.0,0.0,150.0,[B@1b43f949
-0.00109041,80.693,0.481761,80.693,0.0,0.0,151.0,[B@7d5cdc73
-0.00102806,80.6931,0.481669,80.6931,0.0,0.0,152.0,[B@40e45dd0
-0.0010035,80.6931,0.481631,80.6931,0.0,0.0,153.0,[B@236c34c4
-9.94802E-4,80.6931,0.481631,80.6931,0.0,0.0,154.0,[B@2d9c74f3
-9.91821E-4,80.693,0.481643,80.693,0.0,0.0,155.0,[B@48f77dea
-0.00100136,80.693,0.481631,80.693,0.0,0.0,156.0,[B@32e78e22
-9.94802E-4,80.6931,0.481628,80.6931,0.0,0.0,157.0,[B@25da4970
0.00714409,80.6955,0.491867,80.6955,0.0,0.0,158.0,[B@4218129c
0.00210524,80.6957,0.497135,80.6957,0.0,0.0,159.0,[B@16a3ee48
6.82473E-4,80.6939,0.499001,80.6939,0.0,0.0,160.0,[B@1745d506
3.00288E-4,80.695,0.499426,80.695,0.0,0.0,161.0,[B@2d9b60d9
-0.01835,80.0072,0.499302,80.0072,0.0,0.0,162.0,[B@1825ce6e
-0.244637,63.8123,0.300445,63.8123,0.0,0.0,163.0,[B@32c7e4b
-0.132178,41.8469,0.0798147,41.8469,0.0,0.0,164.0,[B@1c74a8ca
0.240287,31.3299,0.252222,31.3299,0.0,0.0,165.0,[B@59b92d66
0.456512,29.3544,0.164975,29.3544,0.0,0.0,166.0,[B@395e6f5e
0.234384,32.0663,0.00947304,32.0663,0.0,0.0,167.0,[B@dbd85fe
0.108891,35.6226,0.116354,35.6226,0.0,0.0,168.0,[B@3b138ce
0.0211499,41.7386,0.185592,41.7386,0.0,0.0,169.0,[B@43053510
0.108222,48.5126,0.253999,48.5126,0.0,0.0,170.0,[B@7755a720
0.0962129,56.4571,0.356891,56.4571,0.0,0.0,171.0,[B@25cf7777
0.0427716,65.9423,0.434678,65.9423,0.0,0.0,172.0,[B@45bd7688
0.0166802,75.7185,0.469422,75.7185,0.0,0.0,173.0,[B@1293b9d1
0.00457048,78.2545,0.483641,78.2545,0.0,0.0,174.0,[B@4bd51c18
0.00160003,80.7124,0.486991,80.7124,0.0,0.0,175.0,[B@4355713e
6.54936E-4,80.683,0.489846,80.683,0.0,0.0,176.0,[B@5807c819
1.57356E-5,80.6857,0.490602,80.6857,0.0,0.0,177.0,[B@82e75e6
-1.79768E-4,80.687,0.490883,80.687,0.0,0.0,178.0,[B@85391b
-2.34365E-4,80.6828,0.490963,80.6828,0.0,0.0,179.0,[B@46e5107b
-2.69175E-4,80.6849,0.490988,80.6849,0.0,0.0,180.0,[B@41ce8ccd
-2.64168E-4,80.6868,0.490998,80.6868,0.0,0.0,181.0,[B@acdbeb9
-2.73466E-4,80.6827,0.490998,80.6827,0.0,0.0,182.0,[B@5c99f8e2
-2.53439E-4,80.6876,0.490993,80.6876,0.0,0.0,183.0,[B@1d6abe41
-2.62499E-4,80.6918,0.491003,80.6918,0.0,0.0,184.0,[B@4b9a691
-2.71082E-4,80.6829,0.490998,80.6829,0.0,0.0,185.0,[B@4c293933
-2.72274E-4,80.6832,0.490998,80.6832,0.0,0.0,186.0,[B@184ba546
-2.75135E-4,80.686,0.490993,80.686,0.0,0.0,187.0,[B@61156d5c
-2.59161E-4,80.682,0.490978,80.682,0.0,0.0,188.0,[B@3657159a
-2.58207E-4,80.6837,0.490978,80.6837,0.0,0.0,189.0,[B@35cd7ed
-2.5177E-4,80.6925,0.490998,80.6925,0.0,0.0,190.0,[B@30c290ba
-2.63453E-4,80.6849,0.490983,80.6849,0.0,0.0,191.0,[B@6afdf259
-2.72274E-4,80.6817,0.491003,80.6817,0.0,0.0,192.0,[B@7b6d41c7
-2.6083E-4,80.6913,0.490998,80.6913,0.0,0.0,193.0,[B@79fdf0ec
-2.57969E-4,80.6876,0.490993,80.6876,0.0,0.0,194.0,[B@3e589363
-2.73228E-4,80.6834,0.490993,80.6834,0.0,0.0,195.0,[B@29dd9e7e
-2.64645E-4,80.6854,0.490993,80.6854,0.0,0.0,196.0,[B@1bb85598
-2.58684E-4,80.6873,0.491003,80.6873,0.0,0.0,197.0,[B@133f359d
-2.52485E-4,80.6827,0.491008,80.6827,0.0,0.0,198.0,[B@3174323
-2.68698E-4,80.6845,0.491003,80.6845,0.0,0.0,199.0,[B@4b8227bc
-2.56236E-4,80.6919,0.490998,80.6919,0.0,0.0,200.0,[B@2829d6e7
-2.49084E-4,80.6827,0.490998,80.6827,0.0,0.0,201.0,[B@11929aa1
-2.59097E-4,80.6788,0.490998,80.6788,0.0,0.0,202.0,[B@725adfa7
-2.54329E-4,80.6916,0.490993,80.6916,0.0,0.0,203.0,[B@76c84590
-2.51945E-4,80.688,0.491003,80.688,0.0,0.0,204.0,[B@25d613f5
-2.74356E-4,80.6848,0.490998,80.6848,0.0,0.0,205.0,[B@485538ea
-2.49561E-4,80.6882,0.490998,80.6882,0.0,0.0,206.0,[B@1f807a82
-2.77217E-4,80.6835,0.491008,80.6835,0.0,0.0,207.0,[B@4b80f437
-2.61958E-4,80.6786,0.491008,80.6786,0.0,0.0,208.0,[B@73e3d6d3
-2.65773E-4,80.6853,0.491003,80.6853,0.0,0.0,209.0,[B@74488d61
-0.002155,80.6906,0.490673,80.6906,0.0,0.0,210.0,[B@4a1411e0
-0.00206536,80.681,0.487174,80.681,0.0,0.0,211.0,[B@3f9b7fc3
-7.40703E-4,80.6825,0.485937,80.6825,0.0,0.0,212.0,[B@628a093
-4.44587E-4,80.6794,0.485601,80.6794,0.0,0.0,213.0,[B@3e096cb3
-4.05963E-4,80.6825,0.485484,80.6825,0.0,0.0,214.0,[B@4cd6c062
-3.32054E-4,80.6799,0.485434,80.6799,0.0,0.0,215.0,[B@243bd1b5
-3.33961E-4,80.6849,0.485434,80.6849,0.0,0.0,216.0,[B@2a89fbe4
-3.22994E-4,80.6921,0.485417,80.6921,0.0,0.0,217.0,[B@6f1b283c
-3.26808E-4,80.6791,0.485434,80.6791,0.0,0.0,218.0,[B@39da61cb
-3.28239E-4,80.6842,0.485429,80.6842,0.0,0.0,219.0,[B@76aa9de1
-3.09642E-4,80.6824,0.485421,80.6824,0.0,0.0,220.0,[B@e443e3c
-3.45405E-4,80.6808,0.485421,80.6808,0.0,0.0,221.0,[B@3999d49
-3.06781E-4,80.6794,0.485396,80.6794,0.0,0.0,222.0,[B@77689ce3
0.00341303,80.6838,0.485895,80.6838,0.0,0.0,223.0,[B@4e8c01ce
0.00483829,80.6851,0.494576,80.6851,0.0,0.0,224.0,[B@37995a76
0.00109369,80.6816,0.498289,80.6816,0.0,0.0,225.0,[B@52164349
3.60791E-4,80.6831,0.49941,80.6831,0.0,0.0,226.0,[B@fdfdbdf
1.25233E-4,80.6815,0.49973,80.6815,0.0,0.0,227.0,[B@389b73d7
3.89258E-5,80.6824,0.499854,80.6824,0.0,0.0,228.0,[B@6d32e12
-8.28108E-6,80.6893,0.499865,80.6893,0.0,0.0,229.0,[B@27a0c3af
2.03292E-5,80.6824,0.499845,80.6824,0.0,0.0,230.0,[B@483be0dc
3.94026E-5,80.6837,0.499819,80.6837,0.0,0.0,231.0,[B@711fb1da
4.60784E-5,80.6808,0.499808,80.6808,0.0,0.0,232.0,[B@595d5b7
2.70049E-5,80.6857,0.499812,80.6857,0.0,0.0,233.0,[B@21f2de01
3.8449E-5,80.6822,0.499807,80.6822,0.0,0.0,234.0,[B@1b3b3b39
4.03563E-5,80.6808,0.499805,80.6808,0.0,0.0,235.0,[B@18fb69b6
4.22637E-5,80.6815,0.499811,80.6815,0.0,0.0,236.0,[B@bd7b619
5.32309E-5,80.6798,0.499812,80.6798,0.0,0.0,237.0,[B@668a4d52
3.55879E-5,80.6828,0.499811,80.6828,0.0,0.0,238.0,[B@482fa44f
5.18004E-5,80.6773,0.499812,80.6773,0.0,0.0,239.0,[B@5d6ab5c5
3.8449E-5,80.6908,0.499817,80.6908,0.0,0.0,240.0,[B@25b9e8eb
3.55879E-5,80.6911,0.49985,80.6911,0.0,0.0,241.0,[B@1f25a292
1.65145E-5,80.6952,0.499857,80.6952,0.0,0.0,242.0,[B@1d81008d
-0.312107,61.8771,0.379284,61.8771,0.0,0.0,243.0,[B@11bc5bd7
-0.397816,39.0126,0.0251786,39.0126,0.0,0.0,244.0,[B@2ed8a26e
-0.23142,22.0486,0.230653,22.0486,0.0,0.0,245.0,[B@5e7aa70b
-0.0763299,24.6604,0.252809,24.6604,0.0,0.0,246.0,[B@4b63c118
0.0763815,36.3497,0.186295,36.3497,0.0,0.0,247.0,[B@763d52b7
0.0944517,39.5943,0.0599231,39.5943,0.0,0.0,248.0,[B@7c78061e
0.214872,45.9437,0.103794,45.9437,0.0,0.0,249.0,[B@3205f05a
0.166321,52.7843,0.270935,52.7843,0.0,0.0,250.0,[B@3b4e01fa
0.0842078,60.6813,0.39053,60.6813,0.0,0.0,251.0,[B@6436f516
0.036938,68.6776,0.451842,68.6776,0.0,0.0,252.0,[B@5efe3589
0.0132239,77.375,0.481797,77.375,0.0,0.0,253.0,[B@59eb7e6
-0.0113479,80.4018,0.478481,80.4018,0.0,0.0,254.0,[B@73f7eed9
-0.00641316,80.4832,0.470296,80.4832,0.0,0.0,255.0,[B@71501438
-0.00398129,80.4839,0.467467,80.4839,0.0,0.0,256.0,[B@c127d8e
-0.00337475,80.4841,0.466708,80.4841,0.0,0.0,257.0,[B@1be16265
